사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022090400100278,2022년 9월 4일 15시,일요일,경기도 양주시 덕정동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,43세,경상
2022090400100290,2022년 9월 4일 16시,일요일,경기도 안산시 상록구 부곡동,경상사고,0,0,2,3,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,승용,남,32세,경상
2022090400100315,2022년 9월 4일 16시,일요일,경기도 파주시 와동동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,19세,상해없음,승용,남,40세,경상
2022090400100433,2022년 9월 4일 21시,일요일,경기도 수원시 팔달구 우만동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,49세,상해없음,승용,여,24세,경상
2022090500100145,2022년 9월 5일 09시,월요일,경기도 화성시 오산동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,49세,상해없음,승용,남,37세,부상신고
2022090500100310,2022년 9월 5일 15시,월요일,경기도 안산시 단원구 초지동,경상사고,0,0,7,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로부근,승용,여,78세,경상,승용,여,36세,경상
2022090500100340,2022년 9월 5일 16시,월요일,경기도 용인시 처인구 이동읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로안,화물,여,56세,상해없음,보행자,여,11세,중상
2022090500100345,2022년 9월 5일 16시,월요일,경기도 안양시 만안구 안양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,10세,중상
2022090500100464,2022년 9월 5일 18시,월요일,경기도 파주시 금촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,26세,상해없음,자전거,남,9세,경상
2022090500100497,2022년 9월 5일 19시,월요일,경기도 안산시 단원구 고잔동,경상사고,0,0,3,2,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,43세,경상,승용,여,25세,경상
2022090600100117,2022년 9월 6일 09시,화요일,경기도 고양시 덕양구 삼송동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,여,34세,경상
2022090600100380,2022년 9월 6일 17시,화요일,경기도 부천시 상동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,자전거,남,12세,경상
2022090600100386,2022년 9월 6일 17시,화요일,경기도 화성시 영천동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,25세,상해없음,자전거,남,11세,부상신고
2022090600100436,2022년 9월 6일 18시,화요일,경기도 부천시 오정동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,12세,부상신고,승용,남,40세,상해없음
2022090700100406,2022년 9월 7일 15시,수요일,경기도 부천시 원종동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,보행자,여,11세,경상
2022090700100479,2022년 9월 7일 16시,수요일,경기도 파주시 금촌동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,보행자,여,8세,경상
2022090700100497,2022년 9월 7일 17시,수요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,남,8세,경상
2022090700100598,2022년 9월 7일 19시,수요일,경기도 광주시 역동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,여,26세,경상
2022090700100604,2022년 9월 7일 19시,수요일,경기도 하남시 감이동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,승용,남,37세,경상
2022090700100705,2022년 9월 7일 22시,수요일,경기도 화성시 오산동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,기타,단일로 - 기타,이륜,남,40세,상해없음,승용,남,37세,경상
2022090800100448,2022년 9월 8일 15시,목요일,경기도 고양시 덕양구 도내동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,기타불명,미분류,기타불명,보행자,여,10세,부상신고
2022090800100450,2022년 9월 8일 15시,목요일,경기도 구리시 인창동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,보행자,여,8세,경상
2022090800100526,2022년 9월 8일 16시,목요일,경기도 파주시 야당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,자전거,남,12세,경상
2022090900100057,2022년 9월 9일 04시,금요일,경기도 성남시 중원구 성남동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,기타,단일로 - 기타,승용,남,60세,상해없음,승용,남,42세,경상
2022090900100059,2022년 9월 9일 04시,금요일,경기도 의왕시 고천동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,45세,경상
2022090900100070,2022년 9월 9일 05시,금요일,경기도 구리시 토평동,경상사고,0,0,7,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,48세,경상
2022090900100112,2022년 9월 9일 09시,금요일,경기도 광주시 오포읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,79세,상해없음,승용,남,34세,경상
2022090900100128,2022년 9월 9일 09시,금요일,경기도 파주시 목동동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,34세,경상
2022090900100134,2022년 9월 9일 10시,금요일,경기도 용인시 처인구 백암면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,39세,경상
2022090900100190,2022년 9월 9일 11시,금요일,경기도 양주시 만송동,경상사고,0,0,6,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,여,44세,경상
2022090900100201,2022년 9월 9일 12시,금요일,경기도 광주시 삼동,경상사고,0,0,1,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,38세,경상
2022090900100204,2022년 9월 9일 12시,금요일,경기도 안산시 상록구 사동,경상사고,0,0,8,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,25세,경상
2022090900100235,2022년 9월 9일 13시,금요일,경기도 광주시 신현동,경상사고,0,0,4,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,45세,부상신고,승용,남,43세,경상
2022090900100268,2022년 9월 9일 13시,금요일,경기도 고양시 일산서구 주엽동,경상사고,0,0,1,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,12세,부상신고,이륜,남,44세,경상
2022090900100277,2022년 9월 9일 14시,금요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,여,6세,경상
2022090900100368,2022년 9월 9일 17시,금요일,경기도 시흥시 정왕동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,5세,경상
2022090900100426,2022년 9월 9일 19시,금요일,경기도 안양시 동안구 평촌동,부상신고사고,0,0,0,3,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승용,남,44세,부상신고
2022090900100456,2022년 9월 9일 20시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,여,48세,경상
2022090900100459,2022년 9월 9일 20시,금요일,경기도 안성시 공도읍,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,경상,승용,남,47세,경상
2022091000100051,2022년 9월 10일 06시,토요일,경기도 남양주시 일패동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,36세,경상
2022091000100141,2022년 9월 10일 11시,토요일,경기도 구리시 토평동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,41세,경상
2022091000100196,2022년 9월 10일 14시,토요일,경기도 수원시 장안구 조원동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,남,44세,경상
2022091000100264,2022년 9월 10일 16시,토요일,경기도 파주시 광탄면,경상사고,0,0,5,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,39세,경상
2022091000100336,2022년 9월 10일 20시,토요일,경기도 파주시 와동동,부상신고사고,0,0,0,1,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,자전거,남,21세,상해없음,보행자,남,5세,부상신고
2022091100100060,2022년 9월 11일 09시,일요일,경기도 여주시 상거동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,62세,경상
2022091100100089,2022년 9월 11일 11시,일요일,경기도 평택시 포승읍,경상사고,0,0,4,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,74세,경상,승용,남,41세,경상
2022091100100113,2022년 9월 11일 12시,일요일,경기도 광명시 일직동,중상사고,0,2,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,53세,경상,승용,여,59세,경상
2022091100100115,2022년 9월 11일 12시,일요일,경기도 부천시 내동,경상사고,0,0,6,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,승용,남,33세,경상
2022091100100186,2022년 9월 11일 14시,일요일,경기도 남양주시 별내동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,승용,남,40세,경상
2022091100100187,2022년 9월 11일 14시,일요일,경기도 광주시 초월읍,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,여,53세,경상,승용,남,42세,중상
2022091100100214,2022년 9월 11일 15시,일요일,경기도 의정부시 가능동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 터널,승용,남,51세,상해없음,승용,남,47세,경상
2022091100100270,2022년 9월 11일 18시,일요일,경기도 광주시 송정동,경상사고,0,0,2,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,31세,상해없음,승용,남,33세,경상
2022091200100138,2022년 9월 12일 12시,월요일,경기도 안산시 상록구 부곡동,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,승용,남,41세,상해없음,승용,남,45세,경상
2022091200100207,2022년 9월 12일 14시,월요일,경기도 화성시 송산면,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,26세,상해없음,승용,남,39세,경상
2022091200100238,2022년 9월 12일 15시,월요일,경기도 연천군 전곡읍,중상사고,0,2,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,25세,상해없음,승용,여,54세,중상
2022091200100241,2022년 9월 12일 16시,월요일,경기도 용인시 기흥구 공세동,경상사고,0,0,4,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,경상,,,,
2022091200100242,2022년 9월 12일 16시,월요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,43세,경상
2022091200100265,2022년 9월 12일 17시,월요일,경기도 안산시 단원구 와동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,이륜,여,37세,경상
2022091300100071,2022년 9월 13일 08시,화요일,경기도 시흥시 배곧동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,개인형이동수단(PM),남,21세,상해없음,보행자,남,10세,경상
2022091300100276,2022년 9월 13일 14시,화요일,경기도 남양주시 화도읍,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,여,30세,경상,승용,여,61세,경상
2022091300100342,2022년 9월 13일 16시,화요일,경기도 파주시 와동동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,여,31세,경상
2022091300100387,2022년 9월 13일 18시,화요일,경기도 김포시 장기동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,40세,경상,승용,여,55세,상해없음
2022091300100394,2022년 9월 13일 18시,화요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,19세,상해없음,보행자,여,10세,경상
2022091300100491,2022년 9월 13일 21시,화요일,경기도 고양시 덕양구 내유동,경상사고,0,0,2,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,46세,부상신고,승용,남,42세,경상
2022091300100513,2022년 9월 13일 23시,화요일,경기도 성남시 수정구 수진동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,승용,남,57세,상해없음
2022091400100117,2022년 9월 14일 08시,수요일,경기도 남양주시 화도읍,경상사고,0,0,3,0,차대사람 - 보도통행중,기타,건조,맑음,교차로 - 교차로안,화물,남,70세,경상,보행자,남,14세,경상
2022091400100248,2022년 9월 14일 13시,수요일,경기도 평택시 팽성읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,여,8세,경상
2022091400100331,2022년 9월 14일 16시,수요일,경기도 하남시 망월동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,남,9세,경상
2022091400100352,2022년 9월 14일 16시,수요일,경기도 의정부시 장암동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,29세,상해없음,보행자,남,8세,부상신고
2022091400100389,2022년 9월 14일 17시,수요일,경기도 의정부시 신곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,여,31세,상해없음,자전거,남,8세,경상
2022091400100411,2022년 9월 14일 18시,수요일,경기도 화성시 송동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,10세,상해없음,보행자,여,6세,중상
2022091400100453,2022년 9월 14일 19시,수요일,경기도 하남시 망월동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,28세,상해없음,자전거,남,12세,부상신고
2022091500100122,2022년 9월 15일 09시,목요일,경기도 수원시 장안구 연무동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,36세,경상
2022091500100391,2022년 9월 15일 18시,목요일,경기도 안산시 단원구 고잔동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,36세,상해없음,승용,여,34세,경상
2022091500100433,2022년 9월 15일 19시,목요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,81세,상해없음,자전거,여,12세,경상
2022091500100468,2022년 9월 15일 20시,목요일,경기도 의왕시 삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,27세,상해없음,자전거,여,10세,경상
2022091600100369,2022년 9월 16일 16시,금요일,경기도 오산시 세교동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,승용,여,29세,경상
2022091600100403,2022년 9월 16일 16시,금요일,경기도 고양시 일산동구 중산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,32세,상해없음,보행자,여,11세,중상
2022091600100420,2022년 9월 16일 17시,금요일,경기도 성남시 수정구 수진동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,여,9세,중상
2022091600100427,2022년 9월 16일 17시,금요일,경기도 안산시 단원구 선부동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,27세,상해없음,보행자,남,6세,경상
2022091600100540,2022년 9월 16일 19시,금요일,경기도 평택시 팽성읍,경상사고,0,0,3,0,차대차 - 기타,신호위반,젖음/습기,흐림,교차로 - 교차로안,이륜,남,29세,상해없음,승용,남,33세,경상
2022091600100597,2022년 9월 16일 20시,금요일,경기도 성남시 분당구 수내동,경상사고,0,0,2,0,차대차 - 추돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,원동기,남,49세,상해없음,승용,여,42세,경상
2022091600100602,2022년 9월 16일 20시,금요일,경기도 화성시 봉담읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로안,이륜,남,39세,상해없음,승용,여,41세,상해없음
2022091600100656,2022년 9월 16일 22시,금요일,경기도 하남시 덕풍동,중상사고,0,1,4,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승합,남,28세,경상
2022091700100035,2022년 9월 17일 01시,토요일,경기도 의정부시 신곡동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,54세,경상
2022091700100198,2022년 9월 17일 11시,토요일,경기도 용인시 처인구 남동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,여,46세,경상
2022091700100236,2022년 9월 17일 12시,토요일,경기도 광주시 중대동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,29세,상해없음,승용,남,39세,경상
2022091700100238,2022년 9월 17일 12시,토요일,경기도 용인시 처인구 양지면,경상사고,0,0,4,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,39세,경상
2022091700100241,2022년 9월 17일 12시,토요일,경기도 안산시 단원구 초지동,경상사고,0,0,5,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,37세,경상
2022091700100309,2022년 9월 17일 14시,토요일,경기도 군포시 산본동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,기타불명,승용,여,37세,경상
2022091700100367,2022년 9월 17일 15시,토요일,경기도 의정부시 산곡동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로횡단보도내,승합,여,53세,상해없음,자전거,남,12세,부상신고
2022091700100384,2022년 9월 17일 16시,토요일,경기도 김포시 고촌읍,경상사고,0,0,5,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승합,남,65세,경상
2022091700100429,2022년 9월 17일 17시,토요일,경기도 안산시 상록구 성포동,중상사고,0,2,2,4,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41세,경상,승용,남,33세,중상
2022091700100432,2022년 9월 17일 17시,토요일,경기도 화성시 산척동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,36세,상해없음,보행자,남,5세,중상
2022091700100453,2022년 9월 17일 17시,토요일,경기도 포천시 신북면,중상사고,0,1,3,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,기타불명,화물,남,49세,경상
2022091700100465,2022년 9월 17일 18시,토요일,경기도 이천시 중리동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,보행자,남,7세,경상
2022091700100501,2022년 9월 17일 19시,토요일,경기도 과천시 중앙동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,10세,경상
2022091700100543,2022년 9월 17일 20시,토요일,경기도 부천시 송내동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,55세,상해없음,승용,남,36세,경상
2022091800100080,2022년 9월 18일 10시,일요일,경기도 김포시 사우동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,남,42세,부상신고,승용,여,40세,경상
2022091800100138,2022년 9월 18일 12시,일요일,경기도 부천시 내동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,59세,상해없음,보행자,남,8세,경상
2022091800100161,2022년 9월 18일 13시,일요일,경기도 광주시 추자동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,43세,경상
2022091800100180,2022년 9월 18일 13시,일요일,경기도 의정부시 가능동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,자전거,남,60세,상해없음,보행자,남,12세,경상
2022091800100183,2022년 9월 18일 13시,일요일,경기도 남양주시 화도읍,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,40세,경상
2022091800100196,2022년 9월 18일 14시,일요일,경기도 평택시 현덕면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,43세,경상
2022091800100267,2022년 9월 18일 17시,일요일,경기도 광주시 초월읍,중상사고,0,1,2,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,승용,남,40세,경상
2022091800100270,2022년 9월 18일 17시,일요일,경기도 부천시 심곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,여,33세,상해없음
2022091800100275,2022년 9월 18일 17시,일요일,경기도 수원시 권선구 구운동,경상사고,0,0,5,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,47세,경상,승용,남,44세,경상
2022091800100277,2022년 9월 18일 17시,일요일,경기도 화성시 봉담읍,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,여,33세,경상
2022091800100298,2022년 9월 18일 17시,일요일,경기도 양주시 광사동,경상사고,0,0,2,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,기타불명,여,13세,상해없음,보행자,남,10세,경상
2022091900100085,2022년 9월 19일 08시,월요일,경기도 성남시 분당구 하산운동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,여,44세,경상
2022091900100201,2022년 9월 19일 12시,월요일,경기도 안성시 고삼면,경상사고,0,0,3,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,32세,경상
2022091900100331,2022년 9월 19일 16시,월요일,경기도 광주시 태전동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,남,35세,경상
2022091900100335,2022년 9월 19일 16시,월요일,경기도 성남시 분당구 야탑동,경상사고,0,0,1,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,기타 - 기타,승용,여,43세,부상신고,화물,남,62세,상해없음
2022091900100421,2022년 9월 19일 18시,월요일,경기도 성남시 중원구 상대원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,11세,중상
2022091900100486,2022년 9월 19일 19시,월요일,경기도 포천시 내촌면,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,50세,기타불명,승용,여,63세,경상
2022091900100525,2022년 9월 19일 21시,월요일,경기도 화성시 남양읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,8세,경상,승용,남,26세,상해없음
2022091900100564,2022년 9월 19일 23시,월요일,경기도 성남시 분당구 서현동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,39세,경상
2022092000100242,2022년 9월 20일 12시,화요일,경기도 용인시 기흥구 마북동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,77세,상해없음,승용,여,36세,경상
2022092000100293,2022년 9월 20일 13시,화요일,경기도 남양주시 오남읍,중상사고,0,1,1,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,19세,경상,,,,
2022092000100326,2022년 9월 20일 14시,화요일,경기도 파주시 다율동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,보행자,남,9세,경상
2022092000100327,2022년 9월 20일 14시,화요일,경기도 양주시 옥정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,자전거,남,10세,경상
2022092000100430,2022년 9월 20일 17시,화요일,경기도 시흥시 계수동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,47세,경상,승용,남,32세,경상
2022092000100432,2022년 9월 20일 17시,화요일,경기도 화성시 남양읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,기타,기타 - 기타,개인형이동수단(PM),남,13세,상해없음,보행자,여,10세,부상신고
