,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,어린이보호구역
3712,2.02107E+15,2021년 7월 29일 12시,목요일,경기도 부천시 상동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,보행자,남,10세,경상,0
3713,2.02107E+15,2021년 7월 29일 18시,목요일,경기도 수원시 권선구 금곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,69세,상해없음,자전거,남,10세,중상,0
3714,2.02107E+15,2021년 7월 30일 09시,금요일,경기도 고양시 일산동구 백석동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,33세,상해없음,보행자,남,12세,중상,0
3715,2.02107E+15,2021년 7월 30일 16시,금요일,경기도 과천시 별양동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,68세,상해없음,자전거,여,10세,경상,0
3716,2.02107E+15,2021년 7월 30일 18시,금요일,경기도 부천시 원종동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,남,10세,경상,0
3717,2.02108E+15,2021년 8월 4일 18시,수요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,26세,상해없음,보행자,남,12세,경상,0
3718,2.02108E+15,2021년 8월 5일 17시,목요일,경기도 파주시 문산읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,58세,상해없음,보행자,남,11세,경상,0
3719,2.02108E+15,2021년 8월 5일 18시,목요일,경기도 평택시 서정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,남,10세,경상,1
3720,2.02108E+15,2021년 8월 6일 12시,금요일,경기도 광주시 탄벌동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,남,10세,경상,0
3721,2.02108E+15,2021년 8월 6일 15시,금요일,경기도 용인시 처인구 모현읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,자전거,남,11세,경상,0
3722,2.02108E+15,2021년 8월 7일 17시,토요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,41세,상해없음,자전거,남,11세,경상,1
3723,2.02108E+15,2021년 8월 9일 14시,월요일,경기도 의왕시 월암동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승합,남,64세,상해없음,자전거,남,11세,중상,0
3724,2.02108E+15,2021년 8월 11일 12시,수요일,경기도 성남시 분당구 수내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,보행자,남,10세,경상,0
3725,2.02108E+15,2021년 8월 11일 13시,수요일,경기도 시흥시 대야동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,44세,상해없음,보행자,여,12세,경상,0
3726,2.02108E+15,2021년 8월 11일 16시,수요일,경기도 성남시 중원구 상대원동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41세,상해없음,자전거,남,10세,경상,0
3727,2.02108E+15,2021년 8월 11일 20시,수요일,경기도 화성시 남양읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,12세,중상,0
3728,2.02108E+15,2021년 8월 12일 15시,목요일,경기도 안산시 단원구 고잔동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,기타 - 기타,개인형이동수단(PM),기타불명,미분류,기타불명,자전거,남,10세,경상,0
3729,2.02108E+15,2021년 8월 12일 21시,목요일,경기도 광명시 철산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,28세,상해없음,보행자,남,10세,경상,0
3730,2.02108E+15,2021년 8월 13일 14시,금요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,자전거,남,10세,경상,1
3731,2.02108E+15,2021년 8월 13일 16시,금요일,경기도 안성시 옥산동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승용,여,39세,상해없음,자전거,남,12세,중상,0
3732,2.02108E+15,2021년 8월 13일 16시,금요일,경기도 남양주시 호평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,10세,경상,0
3733,2.02108E+15,2021년 8월 15일 16시,일요일,경기도 성남시 수정구 단대동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,12세,상해없음,자전거,남,12세,중상,0
3734,2.02108E+15,2021년 8월 17일 09시,화요일,경기도 안양시 동안구 평촌동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,자전거,남,10세,중상,0
3735,2.02108E+15,2021년 8월 17일 11시,화요일,경기도 부천시 상동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,68세,상해없음,보행자,남,11세,경상,0
3736,2.02108E+15,2021년 8월 18일 17시,수요일,경기도 이천시 송정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,여,10세,경상,1
3737,2.02108E+15,2021년 8월 18일 22시,수요일,경기도 고양시 일산서구 대화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,35세,상해없음,자전거,남,12세,경상,0
3738,2.02108E+15,2021년 8월 20일 12시,금요일,경기도 광명시 철산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,29세,상해없음,보행자,남,11세,경상,0
3739,2.02108E+15,2021년 8월 20일 15시,금요일,경기도 남양주시 다산동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,57세,상해없음,보행자,여,10세,경상,1
3740,2.02108E+15,2021년 8월 21일 17시,토요일,경기도 김포시 대곶면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,기타,기타,기타 - 기타,승용,여,40세,상해없음,보행자,남,10세,중상,0
3741,2.02108E+15,2021년 8월 22일 13시,일요일,경기도 김포시 걸포동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,28세,상해없음,자전거,남,11세,경상,1
3742,2.02108E+15,2021년 8월 26일 18시,목요일,경기도 성남시 중원구 은행동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,10세,경상,0
3743,2.02108E+15,2021년 8월 30일 17시,월요일,경기도 김포시 걸포동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,58세,상해없음,자전거,남,10세,중상,0
3744,2.02109E+15,2021년 9월 3일 16시,금요일,경기도 화성시 송동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,63세,상해없음,개인형이동수단(PM),남,12세,중상,0
3745,2.02109E+15,2021년 9월 3일 18시,금요일,경기도 김포시 감정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,자전거,남,10세,중상,0
3746,2.02109E+15,2021년 9월 4일 14시,토요일,경기도 남양주시 별내면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,보행자,남,12세,경상,0
3747,2.02109E+15,2021년 9월 7일 20시,화요일,경기도 화성시 반송동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,젖음/습기,비,기타 - 기타,승용,남,25세,상해없음,자전거,남,10세,부상신고,0
3748,2.02109E+15,2021년 9월 8일 17시,수요일,경기도 안산시 단원구 초지동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,자전거,여,11세,부상신고,0
3749,2.02109E+15,2021년 9월 11일 19시,토요일,경기도 양주시 고읍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,80세,상해없음,자전거,남,12세,경상,0
3750,2.02109E+15,2021년 9월 11일 20시,토요일,경기도 양주시 옥정동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,흐림,교차로 - 교차로부근,이륜,남,50세,상해없음,보행자,여,11세,중상,0
3751,2.02109E+15,2021년 9월 12일 20시,일요일,경기도 안산시 상록구 사동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,58세,상해없음,자전거,남,10세,경상,0
3752,2.02109E+15,2021년 9월 13일 14시,월요일,경기도 부천시 중동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,자전거,남,10세,중상,0
3753,2.02109E+15,2021년 9월 13일 19시,월요일,경기도 화성시 반송동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,40세,상해없음,보행자,여,10세,중상,0
3754,2.02109E+15,2021년 9월 13일 20시,월요일,경기도 김포시 장기동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,자전거,여,11세,경상,0
3755,2.02109E+15,2021년 9월 14일 16시,화요일,경기도 이천시 송정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,남,11세,경상,0
3756,2.02109E+15,2021년 9월 14일 20시,화요일,경기도 김포시 구래동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,자전거,남,10세,경상,0
3757,2.02109E+15,2021년 9월 15일 18시,수요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,여,10세,중상,0
3758,2.02109E+15,2021년 9월 16일 17시,목요일,경기도 안양시 동안구 평촌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로횡단보도내,승용,남,44세,상해없음,자전거,남,10세,경상,0
3759,2.02109E+15,2021년 9월 16일 20시,목요일,경기도 시흥시 논곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,57세,상해없음,보행자,여,10세,경상,0
3760,2.02109E+15,2021년 9월 17일 13시,금요일,경기도 고양시 일산동구 마두동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,69세,상해없음,자전거,여,11세,경상,0
3761,2.02109E+15,2021년 9월 17일 19시,금요일,경기도 김포시 구래동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,남,11세,경상,0
3762,2.02109E+15,2021년 9월 22일 17시,수요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41세,상해없음,보행자,남,12세,경상,0
3763,2.02109E+15,2021년 9월 23일 14시,목요일,경기도 남양주시 수동면,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,보행자,여,10세,경상,1
3764,2.02109E+15,2021년 9월 24일 11시,금요일,경기도 안성시 당왕동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,자전거,남,11세,경상,0
3765,2.02109E+15,2021년 9월 24일 16시,금요일,경기도 고양시 덕양구 고양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,자전거,남,12세,경상,0
3766,2.02109E+15,2021년 9월 24일 17시,금요일,경기도 김포시 운양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,자전거,남,10세,경상,0
3767,2.02109E+15,2021년 9월 26일 13시,일요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,보행자,남,12세,중상,0
3768,2.02109E+15,2021년 9월 27일 18시,월요일,경기도 화성시 청계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,남,10세,경상,0
3769,2.02109E+15,2021년 9월 27일 18시,월요일,경기도 구리시 갈매동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,보행자,남,10세,경상,1
3770,2.02109E+15,2021년 9월 28일 14시,화요일,경기도 부천시 역곡동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,자전거,남,12세,중상,0
3771,2.02109E+15,2021년 9월 28일 18시,화요일,경기도 하남시 덕풍동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,11세,부상신고,0
3772,2.02109E+15,2021년 9월 29일 14시,수요일,경기도 고양시 일산서구 주엽동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,75세,기타불명,자전거,남,12세,부상신고,0
3773,2.02109E+15,2021년 9월 30일 16시,목요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,기타,맑음,단일로 - 기타,승용,여,63세,상해없음,자전거,남,10세,경상,0
3774,2.0211E+15,2021년 10월 1일 15시,금요일,경기도 고양시 일산동구 백석동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,52세,기타불명,보행자,남,12세,경상,0
3775,2.0211E+15,2021년 10월 3일 13시,일요일,경기도 성남시 분당구 야탑동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로부근,이륜,여,30세,상해없음,자전거,남,11세,부상신고,0
3776,2.0211E+15,2021년 10월 4일 17시,월요일,경기도 안산시 상록구 본오동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,10세,경상,1
3777,2.0211E+15,2021년 10월 5일 14시,화요일,경기도 의정부시 가능동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,보행자,남,10세,부상신고,0
3778,2.0211E+15,2021년 10월 5일 16시,화요일,경기도 평택시 비전동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,10세,경상,0
3779,2.0211E+15,2021년 10월 7일 18시,목요일,경기도 평택시 서정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,흐림,단일로 - 기타,이륜,남,47세,상해없음,보행자,남,10세,경상,0
3780,2.0211E+15,2021년 10월 9일 13시,토요일,경기도 이천시 사음동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,11세,경상,자전거,남,12세,경상,0
3781,2.0211E+15,2021년 10월 9일 18시,토요일,경기도 광주시 오포읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,10세,경상,0
3782,2.0211E+15,2021년 10월 12일 16시,화요일,경기도 용인시 수지구 상현동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로부근,화물,남,60세,기타불명,보행자,남,12세,중상,0
3783,2.0211E+15,2021년 10월 14일 17시,목요일,경기도 성남시 수정구 창곡동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,12세,부상신고,0
3784,2.0211E+15,2021년 10월 18일 13시,월요일,경기도 남양주시 화도읍,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,건설기계,남,53세,상해없음,자전거,남,11세,경상,0
3785,2.0211E+15,2021년 10월 18일 16시,월요일,경기도 수원시 장안구 파장동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,10세,중상,1
3786,2.0211E+15,2021년 10월 18일 18시,월요일,경기도 김포시 통진읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,57세,상해없음,보행자,남,11세,경상,0
3787,2.0211E+15,2021년 10월 18일 18시,월요일,경기도 수원시 영통구 망포동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,39세,경상,자전거,남,11세,경상,0
3788,2.0211E+15,2021년 10월 18일 19시,월요일,경기도 파주시 야당동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,65세,상해없음,보행자,여,12세,경상,0
3789,2.0211E+15,2021년 10월 19일 16시,화요일,경기도 화성시 청계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,보행자,남,11세,경상,1
3790,2.0211E+15,2021년 10월 20일 18시,수요일,경기도 용인시 처인구 이동읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,74세,상해없음,보행자,남,11세,중상,0
3791,2.0211E+15,2021년 10월 20일 18시,수요일,경기도 부천시 중동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,28세,경상,자전거,남,12세,경상,0
3792,2.0211E+15,2021년 10월 21일 16시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,자전거,남,12세,중상,1
3793,2.0211E+15,2021년 10월 21일 17시,목요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,자전거,여,10세,경상,0
3794,2.0211E+15,2021년 10월 21일 18시,목요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,자전거,여,11세,경상,0
3795,2.0211E+15,2021년 10월 22일 09시,금요일,경기도 수원시 장안구 천천동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,교차로 - 교차로안,자전거,남,54세,상해없음,보행자,여,10세,중상,0
3796,2.0211E+15,2021년 10월 22일 13시,금요일,경기도 고양시 덕양구 고양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,자전거,남,11세,경상,0
3797,2.0211E+15,2021년 10월 23일 18시,토요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,자전거,남,10세,경상,0
3798,2.0211E+15,2021년 10월 26일 14시,화요일,경기도 평택시 고덕면,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,11세,부상신고,0
3799,2.0211E+15,2021년 10월 26일 17시,화요일,경기도 안산시 단원구 선부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,자전거,남,12세,경상,0
3800,2.0211E+15,2021년 10월 27일 13시,수요일,경기도 고양시 덕양구 동산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,남,11세,중상,0
3801,2.0211E+15,2021년 10월 28일 16시,목요일,경기도 광주시 태전동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,10세,경상,1
3802,2.0211E+15,2021년 10월 28일 18시,목요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,자전거,여,10세,중상,0
3803,2.0211E+15,2021년 10월 28일 21시,목요일,경기도 의정부시 가능동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,흐림,교차로 - 교차로횡단보도내,이륜,남,21세,상해없음,자전거,여,10세,부상신고,0
3804,2.0211E+15,2021년 10월 29일 19시,금요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,11세,경상,0
3805,2.02111E+15,2021년 11월 1일 08시,월요일,경기도 남양주시 별내동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,남,12세,경상,1
3806,2.02111E+15,2021년 11월 1일 17시,월요일,경기도 안산시 단원구 와동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,10세,경상,1
3807,2.02111E+15,2021년 11월 1일 19시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41세,상해없음,자전거,남,10세,경상,0
3808,2.02111E+15,2021년 11월 2일 16시,화요일,경기도 남양주시 진접읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,10세,경상,0
3809,2.02111E+15,2021년 11월 2일 17시,화요일,경기도 고양시 일산동구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,44세,상해없음,자전거,남,11세,경상,0
3810,2.02111E+15,2021년 11월 2일 20시,화요일,경기도 화성시 산척동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,자전거,남,11세,경상,0
3811,2.02111E+15,2021년 11월 2일 20시,화요일,경기도 파주시 목동동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,자전거,남,12세,경상,0
3812,2.02111E+15,2021년 11월 3일 08시,수요일,경기도 고양시 덕양구 고양동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,71세,상해없음,보행자,남,10세,경상,0
3813,2.02111E+15,2021년 11월 5일 17시,금요일,경기도 성남시 분당구 야탑동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,10세,경상,0
3814,2.02111E+15,2021년 11월 6일 16시,토요일,경기도 안양시 동안구 평촌동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,여,11세,중상,0
3815,2.02111E+15,2021년 11월 8일 14시,월요일,경기도 안산시 상록구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,45세,상해없음,보행자,여,12세,중상,1
3816,2.02111E+15,2021년 11월 8일 15시,월요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,기타,젖음/습기,비,교차로 - 교차로안,승용,여,47세,상해없음,자전거,남,11세,경상,0
3817,2.02111E+15,2021년 11월 8일 16시,월요일,경기도 고양시 일산동구 중산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,13세,상해없음,자전거,남,10세,경상,0
3818,2.02111E+15,2021년 11월 8일 19시,월요일,경기도 부천시 중동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,남,12세,경상,0
3819,2.02111E+15,2021년 11월 11일 15시,목요일,경기도 용인시 기흥구 구갈동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,보행자,여,10세,경상,0
3820,2.02111E+15,2021년 11월 11일 19시,목요일,경기도 의정부시 민락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,11세,경상,1
3821,2.02111E+15,2021년 11월 16일 11시,화요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,56세,상해없음,보행자,여,11세,경상,0
3822,2.02111E+15,2021년 11월 16일 15시,화요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,54세,상해없음,자전거,남,11세,경상,1
3823,2.02111E+15,2021년 11월 16일 16시,화요일,경기도 시흥시 은행동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,63세,상해없음,자전거,남,11세,경상,0
3824,2.02111E+15,2021년 11월 17일 15시,수요일,경기도 부천시 원종동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,자전거,남,11세,중상,0
3825,2.02111E+15,2021년 11월 17일 17시,수요일,경기도 부천시 중동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,자전거,여,10세,경상,0
3826,2.02111E+15,2021년 11월 23일 08시,화요일,경기도 안양시 만안구 안양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로안,승용,남,27세,상해없음,보행자,남,10세,경상,0
